match_id,radiant_win
2021,0.27415699422388373
2027,0.37615906640790886
2036,0.5623463588958215
2040,0.19636178107193886
2041,0.15715251390025403
2047,0.9071232322659599
2049,0.32931598768283105
2059,0.2941368193742922
2066,0.25539974601418536
2068,0.5156370694669246
2069,0.7168739128624312
2081,0.42666601819350386
2083,0.5544831546433826
2084,0.8979311009144662
2085,0.9368126654010374
2096,0.45716198582285705
2104,0.18341256113382104
2105,0.1626782601912561
2110,0.3331859238866464
2112,0.08316656797717667
2115,0.5034300190456533
2120,0.13825161749761042
2121,0.12483646002760129
2125,0.8428358664710716
2128,0.6224062054713826
2129,0.39816303234274547
2138,0.5672718381721897
2159,0.7341297255708704
2160,0.213384744178866
2180,0.6550741168118493
2181,0.6042112850454812
2183,0.7295649598157287
2189,0.15575970852281737
2192,0.440504079306351
2193,0.8998380944459348
2197,0.12014318777049517
2201,0.43364254312402944
2206,0.8358871802054236
2208,0.8138027433859133
2210,0.6888527567818981
2212,0.7056259802137098
2220,0.5988410037943501
2226,0.49529173930208165
2227,0.059555625171445484
2229,0.384169230874249
2233,0.18626415870035692
2234,0.8930342093266325
2237,0.3446851201083174
2238,0.5620595982560014
2246,0.3455540311609587
2248,0.26658458497908205
2265,0.35524839141632253
2268,0.38853796914834177
2270,0.7070813715953842
2276,0.8349233137095968
2278,0.8524154036983478
2290,0.5999511897074388
2298,0.391208346091189
2305,0.09043033874059117
2320,0.623188482410127
2325,0.4875194826392952
2329,0.8687859344905896
2342,0.6095774142541086
2352,0.1933897481817026
2387,0.6774724095259738
2397,0.20677201446449173
2399,0.6736899803084503
2401,0.6313881855368485
2404,0.2753332821569141
2411,0.6938341742011028
2422,0.6630112071990739
2424,0.7789519701642772
2425,0.21451878603399582
2429,0.16784306118022044
2433,0.5513830306774165
2434,0.6468136896233857
2436,0.09107337957558681
2440,0.10295168527579387
2448,0.5804459120996107
2458,0.6552628646213002
2460,0.35236909878180306
2466,0.6337419453287222
2473,0.4160938730417195
2479,0.3140446809667929
2493,0.18315773553595127
2504,0.17963239466819628
2524,0.773400035930108
2526,0.9776266299822862
2531,0.2866728145113087
2532,0.06787295044986397
2546,0.48321637958364677
2561,0.8591676524519763
2565,0.17861981574280114
2570,0.5609046300643361
2579,0.5708037642326083
2581,0.20967585246100479
2592,0.7436447810019365
2593,0.38885655168954775
2594,0.2589620406630174
2618,0.7925719652552644
2628,0.4089642476877578
2638,0.43774749952105485
2647,0.6188477213032678
2654,0.7085552225211351
2655,0.5511565888988643
2669,0.21014969059397984
2674,0.5488397791377962
2677,0.7002428275487799
2687,0.32881927066393307
2689,0.22166538344925119
2694,0.6407523117564097
2702,0.27155652238899275
2704,0.9215461498871488
2706,0.8955105076622751
2712,0.08712827978549623
2716,0.4169145470209924
2727,0.2980303809210592
2729,0.33250951316183947
2738,0.820100253922962
2739,0.23248896032691307
2745,0.8059966447204276
2759,0.722227525896505
2766,0.7294351075194725
2767,0.3794642326374886
2773,0.24020728531046082
2778,0.6308315121764628
2783,0.46450213184024464
2788,0.6595076225382288
2792,0.5777681436728612
2803,0.4144677002242598
2808,0.154133041705548
2816,0.324992990822956
2821,0.9424276618013098
2826,0.8372377655798561
2840,0.492220135452389
2844,0.7973353185580562
2846,0.2806145425142615
2847,0.4153087182639009
2857,0.6793840355102256
2861,0.1881302022949214
2888,0.56586628290655
2903,0.684466374069693
2904,0.36505201544696836
2907,0.20908982967000345
2909,0.2802761227961905
2910,0.4454226738248394
2915,0.47706064521717817
2918,0.6760597679139123
2920,0.48779727459686045
2926,0.21283657282492305
2929,0.9314915612256416
2947,0.5772744530394025
2950,0.7087553889051037
2952,0.4846880087552088
2953,0.34871999265590486
2956,0.31509040880587413
2961,0.5826276435847962
2962,0.9435731074176972
2967,0.23297143768461734
2973,0.6574975383576038
2974,0.4455540058502512
2981,0.5551376293195714
3001,0.25073863128138163
3006,0.09363835667318682
3007,0.6971219953462402
3008,0.608271100441616
3014,0.48703576267912907
3022,0.5334379789956268
3032,0.5427749873733164
3033,0.8743412913535279
3043,0.4799736524954132
3048,0.16071897171007118
3061,0.28712112278850843
3063,0.33758258510781214
3087,0.5375836306027658
3088,0.4090408353212387
3096,0.06257136376630203
3102,0.11793070187037406
3111,0.6164919453277369
3119,0.7291438947256035
3122,0.6648529853984022
3126,0.6871336745577605
3131,0.367170747772098
3132,0.41881631272824116
3145,0.8616174535082867
3154,0.6820113646912449
3178,0.5611590255483373
3186,0.33398519751589145
3187,0.5065102126039913
3189,0.34493599441430856
3191,0.910852829467045
3192,0.9460877864458239
3199,0.44440920408793944
3211,0.4783780501406642
3224,0.41811633529233966
3225,0.43683931092450057
3231,0.5449465485376378
3235,0.4934166307788237
3237,0.6062879439814318
3240,0.1246606535800118
3242,0.5676929628107279
3254,0.8012561792953887
3256,0.441484496561426
3257,0.3761278616270768
3289,0.5428524860323797
3294,0.38696672832819157
3301,0.40744105999541774
3302,0.3394580306090805
3314,0.3326692455678616
3326,0.524797810985166
3332,0.7632199259866885
3345,0.5502964806638375
3349,0.6650087612980785
3357,0.8065235192975682
3380,0.48887914296919266
3389,0.7045640359583621
3397,0.9057886122816772
3399,0.6217693782957392
3407,0.8293983200435573
3411,0.2780426450381235
3413,0.5211347588563106
3417,0.26416129406365435
3418,0.061630679626610625
3426,0.823937935867371
3443,0.12429968693994073
3456,0.90297949028265
3464,0.7962550434634782
3467,0.7251294515606448
3473,0.5703736895767444
3479,0.08348247293081962
3481,0.8513978681879258
3492,0.5914602892892086
3498,0.9124708884036818
3499,0.408787691230676
3505,0.7330079572309294
3529,0.42534622785328174
3535,0.362940048504697
3540,0.2662519768561235
3561,0.7084921580603858
3564,0.8979497299266281
3574,0.5026666601321396
3590,0.7583189685159256
3592,0.2768444098974135
3596,0.8974047663564048
3604,0.20895657483177443
3620,0.6792103592963279
3623,0.22889591183831634
3632,0.7429816580690934
3641,0.30207932488024397
3647,0.2029991437938874
3653,0.10731092311327128
3656,0.39623348279564424
3667,0.6814448440791503
3672,0.4430211513994335
3683,0.6638113335888044
3695,0.43195966294385685
3717,0.48393123711363417
3736,0.30113833151765196
3740,0.2848316584763145
3753,0.464461632260818
3769,0.6415651783482651
3771,0.5420084463705857
3787,0.8967819506599238
3790,0.36485837793436227
3792,0.816600052737861
3801,0.2833949549402246
3806,0.7317660763997579
3812,0.05906586544282151
3815,0.8239777613054002
3840,0.7335171292181867
3846,0.5307376749286754
3858,0.5419003605822419
3872,0.27260998519895047
3873,0.18523658159337125
3874,0.5985225664159457
3876,0.8497972434564103
3880,0.6025512652758261
3882,0.41577328200046826
3894,0.6354686795789577
3901,0.845945373696651
3902,0.7178604279303809
3908,0.8469929704685752
3919,0.28099211300272126
3921,0.22141468998925415
3922,0.3892330589274541
3924,0.05937791618576142
3939,0.8347675699421356
3952,0.416749558810201
3959,0.3843111915870909
3964,0.22010998177038565
3972,0.686617153775299
3978,0.9244095158746938
3979,0.49184654882531736
3988,0.04782175794619013
3989,0.823417427291642
3991,0.7303944026868755
3996,0.9269802350399187
4005,0.2617691390311782
4012,0.4499379934343413
4013,0.31447752087507613
4014,0.0650152821232621
4018,0.4972939911728657
4027,0.3851715104353279
4030,0.2258909834803734
4035,0.3810882574561631
4036,0.8778407348863174
4046,0.8666727233735607
4059,0.28617120611274616
4066,0.3592941746806231
4082,0.5437089639801559
4090,0.703540980632435
4100,0.9232559156748346
4107,0.49586523769053253
4109,0.06763448105315141
4110,0.4736962293841211
4121,0.4514819777563875
4123,0.3368737276356531
4124,0.7746122365863586
4129,0.894542066963831
4136,0.5225883594184583
4139,0.41244794653116207
4145,0.5451510912650483
4154,0.47601905758232366
4156,0.8651681279813404
4161,0.44108756611883465
4165,0.5455924762480264
4169,0.44694908764297187
4188,0.7080454817978638
4195,0.3802776341006169
4204,0.9159854721974251
4211,0.770026155372864
4213,0.6763693907516856
4218,0.36519718567929904
4220,0.8283464208233342
4222,0.036827588213485044
4227,0.5645789124826203
4229,0.9087426898690525
4233,0.4862975061133513
4239,0.8440527914575551
4242,0.5444294524549005
4249,0.6300358139250932
4260,0.8688558520176879
4263,0.8217019142694727
4265,0.670409192589045
4267,0.4759124106604474
4276,0.9184182763105168
4278,0.6751324016114536
4279,0.1905032500216382
4280,0.044276550713239646
4281,0.36594163143521347
4282,0.7260169991842377
4288,0.1506468580222387
4306,0.46636488687433153
4308,0.2531993056783086
4309,0.4676870130404364
4313,0.4963102907238765
4320,0.9963617959662294
4324,0.4108619559147215
4334,0.6719980360543197
4341,0.37140556870228947
4349,0.21023091298477306
4353,0.597302077203186
4354,0.5006418214906793
4356,0.27023229573514945
4366,0.3961050773364929
4371,0.6959356009695121
4375,0.39519668376878686
4377,0.856784356395892
4384,0.1808879770621648
4389,0.36635300311612506
4394,0.44156493277709896
4409,0.49483112805982526
4411,0.5915430182472404
4416,0.37033500118508716
4437,0.43228294249377897
4442,0.3402085248982388
4443,0.46724393085083576
4449,0.3789992958973702
4457,0.3644762244550442
4459,0.5194649620335661
4472,0.20890577388636908
4475,0.6601734361724965
4476,0.7975648990582114
4482,0.46534157057969977
4519,0.04196115112588292
4533,0.6584934087971228
4537,0.11168120923420674
4538,0.26291627739624335
4541,0.2953644107309216
4556,0.8587598842550368
4558,0.6527014820092564
4567,0.6560958207860678
4586,0.2997051422644903
4596,0.6229932413894413
4615,0.767368152259152
4617,0.30407005739228987
4619,0.37960059858522527
4623,0.13143606504651917
4643,0.34316474032766414
4644,0.08051960309105591
4645,0.5567980641600841
4655,0.06667672940186281
4658,0.7901649373166436
4667,0.07403013472245204
4669,0.49403771349581865
4674,0.36561280129979434
4691,0.10104241429416992
4704,0.48435961897478214
4708,0.7463159849765091
4733,0.8936176612028857
4745,0.1185804275143525
4748,0.23709883625665032
4749,0.2485352854219372
4755,0.41362988435209225
4760,0.566817181525216
4762,0.4509286839879577
4763,0.3684415022199576
4771,0.7093770601893101
4772,0.6835061129371852
4782,0.9024309051500283
4786,0.13845931610288253
4792,0.58295750766809
4798,0.49747245085888353
4803,0.14792462295088946
4817,0.7198195016439799
4818,0.5362683662637745
4825,0.06347815019063686
4832,0.12189376138270729
4834,0.7163015411651787
4836,0.1743432710935698
4837,0.6504012354053508
4852,0.13772639103749568
4853,0.43433253341544353
4858,0.15018480025420836
4862,0.601018713374746
4888,0.2687103082542553
4889,0.7976302978829785
4893,0.4944972238930242
4897,0.8528672458370505
4909,0.23906204039403547
4952,0.5258567208575302
4961,0.4687915019685991
4969,0.806719181783363
4972,0.42473643450831433
4998,0.31061202523698017
5029,0.8237241151963565
5031,0.36728785831044103
5041,0.21971622516008843
5044,0.43954153532697127
5045,0.5348489088903075
5047,0.23829589917656607
5050,0.9530528623609474
5051,0.1741977422510262
5056,0.34964754302369355
5060,0.6439795195920891
5061,0.8760316329146098
5064,0.42503485523352597
5069,0.8734892778588971
5073,0.5074802182178657
5074,0.8945920792630981
5077,0.08403244366149336
5099,0.43421556560850844
5120,0.8688717798171056
5125,0.6401435784310412
5137,0.1420136879573607
5146,0.6297464471103874
5148,0.6374274691248673
5155,0.26515999419611824
5178,0.23812925543168628
5187,0.8836079642962036
5188,0.4875881766482675
5198,0.1674341112994541
5205,0.20750273307121653
5210,0.22677254332077165
5212,0.3427854408080646
5214,0.2877140458969373
5215,0.502101350367682
5217,0.11895544350431714
5219,0.0251562321619522
5227,0.3081627381379878
5233,0.8182470989285422
5241,0.5320870606640845
5257,0.6752997636529403
5259,0.2910736363407567
5262,0.2908270378354176
5266,0.37010013626972155
5275,0.5287103407414868
5291,0.5845969876791574
5299,0.4394503760039431
5302,0.5214038360735357
5304,0.6204057945368696
5310,0.37043098189302315
5325,0.23056054858110625
5332,0.6652343568725425
5341,0.3362191752196464
5343,0.5644160501393556
5349,0.25390586906564677
5350,0.36064395542408517
5365,0.7841729156315819
5367,0.441221388379191
5372,0.20533907405239818
5385,0.48090145001876305
5392,0.38089021116901595
5399,0.25750643640796195
5402,0.8750092721872033
5407,0.6589524983397967
5411,0.5023674908453962
5415,0.5720908966908541
5423,0.5860878561317685
5426,0.13837771453298334
5437,0.5994472888059337
5440,0.2662991352066881
5445,0.7469440596135228
5454,0.23096783215516165
5460,0.8078774821930944
5470,0.7092818297927724
5472,0.2354975596251073
5480,0.08008481944551583
5484,0.03352388619983653
5485,0.924686971406075
5497,0.71522943500326
5501,0.68513330347794
5513,0.54529950187682
5563,0.2927860279704119
5564,0.41007198152977203
5570,0.6369622142427379
5582,0.3273381555455912
5616,0.6571928992771605
5617,0.5342815287978958
5619,0.4191044252707004
5626,0.6263519792856789
5628,0.19367420382658257
5629,0.5225305670111268
5630,0.38355847789015196
5634,0.28628644699250966
5646,0.188453229294957
5650,0.42884883195752177
5664,0.916591411037974
5666,0.7813768771540787
5678,0.9336019506705059
5687,0.25955081857552753
5691,0.7182736765480842
5694,0.5708953024861201
5703,0.3295659172463019
5709,0.19356293393133034
5711,0.17532105174486773
5718,0.46913291697440396
5724,0.7631520199841207
5725,0.2687092035411041
5726,0.30911611768381453
5728,0.8324055323403281
5753,0.6996256032149688
5758,0.20992659275455564
5759,0.21823121060410422
5766,0.25332043197133625
5772,0.2507620957158943
5775,0.26394469746199467
5780,0.7940674056062965
5782,0.5958243375660914
5784,0.5910729826471542
5804,0.6476914389325996
5808,0.7840905756070374
5809,0.3737124609251162
5815,0.4306195220360889
5817,0.5941062998824849
5825,0.44954131273002407
5833,0.5608174047764101
5838,0.32108231415789296
5840,0.5666286672560329
5846,0.613207348081542
5848,0.5185051661107847
5851,0.8260794821083532
5867,0.3019387597040849
5869,0.4398744294246813
5870,0.40447148741482264
5871,0.6519313013035026
5873,0.33726757295325754
5875,0.34602485155129303
5876,0.6139322807025837
5879,0.8726412162618552
5880,0.39322686646252875
5881,0.1782729154456471
5887,0.4529771132658635
5891,0.5710303718939865
5893,0.50014609173525
5907,0.7460321075073558
5909,0.25123452907698957
5915,0.048256325910730084
5917,0.5297289252114161
5918,0.12503672386218345
5929,0.6314023344594398
5935,0.782938208293943
5938,0.30403718328156104
5940,0.42593330174867605
5942,0.12444690024365677
5950,0.6028131488976388
5963,0.1435002335338238
5968,0.530391620957761
5969,0.7951755401555927
5970,0.3891927184142986
5978,0.41091385211978765
5987,0.7762380610583152
5990,0.2711559765224002
5997,0.8797732743379099
5998,0.44766276425118084
6001,0.44007043141172886
6004,0.6104163270965993
6005,0.25376905613431044
6011,0.5471186828161524
6013,0.7205779276143478
6029,0.4857053935334316
6043,0.38769102953212986
6045,0.14826461829112383
6049,0.2236471037135032
6051,0.7198440141609026
6064,0.5112567257571483
6066,0.08462498173727412
6071,0.8701682420011492
6078,0.4553292422008077
6085,0.28909141122698956
6086,0.7139014559175315
6095,0.33805680960786355
6103,0.24709871890609791
6105,0.29926466200692764
6106,0.8047045880933066
6107,0.41465992378963107
6111,0.7118182376378397
6114,0.7765504185438807
6118,0.5291046674536185
6139,0.08399855117512406
6140,0.44511600823247055
6147,0.612881585055999
6153,0.842694039179611
6156,0.6168609877258521
6158,0.34630875138362416
6163,0.3332989381164686
6165,0.5394228995996508
6176,0.6054515783059724
6178,0.5676596920925169
6182,0.3920576363989395
6199,0.17408779740956942
6207,0.2626526076903568
6220,0.4426502025471223
6223,0.4641426434013694
6227,0.22882821152804733
6235,0.694865691489861
6246,0.5704004549775791
6259,0.19710816838816006
6267,0.6772510066823072
6278,0.8117237455340487
6287,0.9038070710734181
6307,0.6311091277457103
6312,0.8597386947161885
6314,0.48676356718234576
6315,0.4337193379331991
6316,0.10494925220353941
6321,0.5736137512383803
6324,0.762992642583212
6325,0.9676622231138053
6332,0.7036640778354495
6336,0.4702669406957181
6337,0.5210179036013595
6341,0.6905137818848835
6349,0.7859424094143238
6353,0.3434882223031071
6362,0.6887749983179248
6371,0.36087612641253775
6386,0.17422482648620383
6387,0.6246848561358717
6388,0.7156757383255283
6389,0.7440422225582639
6391,0.59904218344295
6410,0.3524427829481988
6413,0.34426001692097796
6421,0.38396648203973327
6428,0.6366767766305637
6429,0.4855190171107185
6433,0.4260397594833167
6438,0.5368289104968931
6439,0.6279952989870287
6442,0.6725002417316083
6444,0.6737213761247584
6451,0.742690324983074
6456,0.4019141763356738
6461,0.8342523728693778
6478,0.5198456119521117
6483,0.10721650331510038
6488,0.4243603289675885
6489,0.6643047158082438
6498,0.9006208078943085
6501,0.18777449165367874
6505,0.5352025615472793
6513,0.13563356971153692
6515,0.48704327928536917
6531,0.6497568816806825
6562,0.4174801913921223
6564,0.6715932310491991
6572,0.8176780581668274
6574,0.3796467263572249
6586,0.7507412876165077
6588,0.16904657793669353
6601,0.5687277945517853
6608,0.6260158061738604
6611,0.1286347304778452
6614,0.14704444188257307
6617,0.29133762393338547
6628,0.49175551452804905
6632,0.32374707326546326
6642,0.4093259895772284
6643,0.8625886086812453
6660,0.556356977693213
6667,0.03782475848813204
6671,0.10595917859685966
6682,0.6425842612992693
6699,0.8012264281020144
6702,0.5306166364794357
6703,0.9497859182110979
6705,0.25929248021468515
6707,0.3231951790627286
6709,0.6979399836039786
6718,0.1939457724724033
6720,0.45079502044584036
6721,0.3851360586791594
6725,0.2097906967962663
6726,0.4731594882595001
6727,0.26707768663837766
6760,0.3866898563732345
6788,0.6761083206587827
6791,0.3651998286493226
6793,0.06551407968368518
6794,0.27654398420065607
6808,0.42850696825615897
6809,0.7920095154353022
6810,0.8213657712495396
6819,0.7063887326226227
6820,0.8300492670759608
6829,0.23524477195722907
6831,0.21855087851786822
6833,0.9712931060903801
6847,0.9268535199293911
6856,0.7189328263708372
6858,0.18574041930866544
6860,0.588814513014634
6866,0.5122206300347428
6871,0.6404633838891702
6872,0.4172855016059099
6877,0.5089828662492405
6878,0.7367456273480671
6879,0.46716820513735097
6880,0.6767100176755823
6886,0.8052691775834456
6894,0.5618335112268008
6897,0.29878538168264335
6906,0.6034921883680431
6916,0.5333994970057311
6919,0.6777652309816911
6939,0.7192001630096494
6958,0.8468846707453007
6959,0.5119561570148015
6967,0.8341741210184254
6989,0.9324105560366033
7000,0.5596782791349146
7004,0.41251806870203905
7006,0.7554302152171625
7007,0.44422056662819964
7008,0.8638938349577243
7027,0.7386621116091159
7055,0.698387931920899
7059,0.7245610019581964
7066,0.39776804069753274
7067,0.53990604993883
7073,0.6616904129359826
7080,0.6394599404307771
7089,0.45060879235565066
7099,0.10545567530087316
7109,0.6326470158399846
7134,0.5526538411798889
7138,0.6515231764494138
7139,0.41041308294813716
7142,0.21957590020392323
7151,0.35504842101773976
7153,0.28008283997320865
7169,0.31941903493200974
7185,0.42286062159879406
7193,0.21144783933240444
7200,0.9191951576485077
7216,0.5774555682536621
7221,0.8556066786366201
7223,0.6164102263750255
7236,0.6408113409712289
7237,0.6249097275640221
7244,0.35150210109696617
7245,0.7107811160510468
7251,0.34854437314939624
7252,0.7471423982531339
7264,0.695920231919862
7284,0.42507267197322574
7301,0.6018852509002581
7304,0.6040942128402065
7307,0.6016588814776708
7308,0.41187052562697635
7315,0.7029301329100799
7323,0.2768032125532526
7324,0.2689619024514541
7326,0.49540605771060636
7330,0.7591913516833261
7367,0.7427746506239261
7371,0.7207663189769405
7389,0.5943157689281289
7394,0.2542067501767724
7404,0.5101451916890153
7410,0.3202645238513683
7423,0.028379766533880812
7434,0.27770410767876075
7438,0.22045903799444713
7449,0.2905550214372016
7461,0.4267272078157723
7464,0.7272062224221659
7465,0.6316442214490945
7469,0.6329889182536539
7472,0.649734504820466
7474,0.11038632817291354
7492,0.15554295695449435
7496,0.6879556859960041
7499,0.6432301169651994
7507,0.7950302599600709
7513,0.75193489751427
7515,0.5631624627138749
7535,0.7121969657134877
7542,0.6100614312997938
7568,0.5877152229396673
7578,0.7331433716519227
7586,0.9020946410130775
7587,0.4193123954479972
7593,0.24359671432357313
7608,0.7567674222831549
7613,0.196884094229709
7617,0.4504448262668276
7624,0.7342875048328895
7627,0.7007821184078876
7630,0.5966013377392801
7634,0.28413458791774393
7644,0.6227445750517161
7651,0.3333017534005711
7655,0.5410040372225152
7659,0.4855725488336645
7665,0.3090940672247615
7666,0.8796275660606012
7675,0.4312800762018423
7678,0.20257140145916905
7689,0.2226599548534513
7695,0.7084957511156834
7696,0.30539951288821643
7708,0.05380723620421871
7725,0.8108888195534887
7731,0.3756135285797817
7737,0.19575622300769943
7739,0.7083830525265182
7758,0.6526636428936188
7763,0.20683196674721063
7769,0.5126679771350863
7775,0.6379986974498574
7783,0.39074620518547126
7787,0.06987500072129753
7788,0.5635278468663258
7792,0.6528310012079956
7797,0.7654807715745792
7798,0.6027059251899007
7800,0.3889816132703141
